ID_Curr_Yr_RepEntity,Original Currency,Yr,Reporting entity (Original name),Modified Currency
7058,Guldens,1855,Netherlands,Netherlands Guilder
7059,Guld.,1856,Netherlands,Netherlands Guilder
7060,Guldens,1856,Netherlands,Netherlands Guilder
7061,Guld.,1857,Netherlands,Netherlands Guilder
7062,Guldens,1857,Netherlands,Netherlands Guilder
7063,Guld.,1858,Netherlands,Netherlands Guilder
7064,Guldens,1858,Netherlands,Netherlands Guilder
7065,Guld.,1859,Netherlands,Netherlands Guilder
7066,Guldens,1859,Netherlands,Netherlands Guilder
7067,Guld.,1860,Netherlands,Netherlands Guilder
7068,Guldens,1860,Netherlands,Netherlands Guilder
7069,Guld.,1861,Netherlands,Netherlands Guilder
7070,Guldens,1861,Netherlands,Netherlands Guilder
7071,Guld.,1862,Netherlands,Netherlands Guilder
7072,Guldens,1862,Netherlands,Netherlands Guilder
7073,Guld.,1863,Netherlands,Netherlands Guilder
7074,Guldens,1863,Netherlands,Netherlands Guilder
7075,Guld.,1864,Netherlands,Netherlands Guilder
7076,Guldens,1864,Netherlands,Netherlands Guilder
7077,Guld.,1865,Netherlands,Netherlands Guilder
7078,Guldens,1865,Netherlands,Netherlands Guilder
7079,Guld.,1866,Netherlands,Netherlands Guilder
7080,Guldens,1866,Netherlands,Netherlands Guilder
7081,Guld.,1867,Netherlands,Netherlands Guilder
7082,Guldens,1867,Netherlands,Netherlands Guilder
7083,Guld.,1868,Netherlands,Netherlands Guilder
7084,Guldens,1868,Netherlands,Netherlands Guilder
7085,Guld.,1869,Netherlands,Netherlands Guilder
7086,Guldens,1869,Netherlands,Netherlands Guilder
7087,Guld.,1870,Netherlands,Netherlands Guilder
7088,Guldens,1870,Netherlands,Netherlands Guilder
7089,Guld.,1871,Netherlands,Netherlands Guilder
7090,Guld.,1872,Netherlands,Netherlands Guilder
7091,Guld.,1873,Netherlands,Netherlands Guilder
7092,Guld.,1874,Netherlands,Netherlands Guilder
7093,Guld.,1875,Netherlands,Netherlands Guilder
7094,Guld.,1876,Netherlands,Netherlands Guilder
7095,Guld,1877,Netherlands,Netherlands Guilder
7096,Guld,1878,Netherlands,Netherlands Guilder
7097,Guld.,1879,Netherlands,Netherlands Guilder
7098,Guld.,1880,Netherlands,Netherlands Guilder
7099,Guld.,1881,Netherlands,Netherlands Guilder
7100,Guld.,1882,Netherlands,Netherlands Guilder
7101,Guld,1883,Netherlands,Netherlands Guilder
7102,Guld,1884,Netherlands,Netherlands Guilder
7103,Guld,1885,Netherlands,Netherlands Guilder
7104,Guld.,1885,Netherlands,Netherlands Guilder
7105,"Guld.,",1885,Netherlands,Netherlands Guilder
7106,Guld,1886,Netherlands,Netherlands Guilder
7107,Guld.,1886,Netherlands,Netherlands Guilder
7108,"Guld.,",1886,Netherlands,Netherlands Guilder
7109,Guld,1887,Netherlands,Netherlands Guilder
7110,Guld,1888,Netherlands,Netherlands Guilder
7111,Guld,1889,Netherlands,Netherlands Guilder
7112,Guld.,1889,Netherlands,Netherlands Guilder
7113,Guld,1890,Netherlands,Netherlands Guilder
7114,Guld.,1890,Netherlands,Netherlands Guilder
7115,Guld,1891,Netherlands,Netherlands Guilder
7116,Guld,1892,Netherlands,Netherlands Guilder
7117,Guld.,1892,Netherlands,Netherlands Guilder
7118,Guld.,1893,Netherlands,Netherlands Guilder
7119,Guld.,1894,Netherlands,Netherlands Guilder
7120,Guld.,1895,Netherlands,Netherlands Guilder
7121,Guld,1896,Netherlands,Netherlands Guilder
7122,Guld.,1896,Netherlands,Netherlands Guilder
7123,Guld,1897,Netherlands,Netherlands Guilder
7124,Guld,1898,Netherlands,Netherlands Guilder
7125,Guld.,1898,Netherlands,Netherlands Guilder
7126,Guld.,1899,Netherlands,Netherlands Guilder
7127,Guld.,1900,Netherlands,Netherlands Guilder
7128,Guld.,1901,Netherlands,Netherlands Guilder
7129,Gulden,1901,Netherlands,Netherlands Guilder
7130,Livre Sterling,1901,Netherlands,Sterling Pound
7131,Livres Sterling,1901,Netherlands,Sterling Pound
7132,Guld.,1902,Netherlands,Netherlands Guilder
7133,Gulden,1902,Netherlands,Netherlands Guilder
7134,Livre Sterling,1902,Netherlands,Sterling Pound
7135,Livres Sterling,1902,Netherlands,Sterling Pound
7136,Guld.,1903,Netherlands,Netherlands Guilder
7137,Gulden,1903,Netherlands,Netherlands Guilder
7138,Livre Sterling,1903,Netherlands,Sterling Pound
7139,Livres Sterling,1903,Netherlands,Sterling Pound
7140,Guld.,1904,Netherlands,Netherlands Guilder
7141,Gulden,1904,Netherlands,Netherlands Guilder
7142,Livre Sterling,1904,Netherlands,Sterling Pound
7143,Livres Sterling,1904,Netherlands,Sterling Pound
7144,Guld,1905,Netherlands,Netherlands Guilder
7145,Guld.,1905,Netherlands,Netherlands Guilder
7146,Gulden,1905,Netherlands,Netherlands Guilder
7147,Livre Sterling,1905,Netherlands,Sterling Pound
7148,Livres Sterling,1905,Netherlands,Sterling Pound
7149,Guld,1906,Netherlands,Netherlands Guilder
7150,Gulden,1906,Netherlands,Netherlands Guilder
7151,Livre Sterling,1906,Netherlands,Sterling Pound
7152,Livres Sterling,1906,Netherlands,Sterling Pound
7153,Guld,1907,Netherlands,Netherlands Guilder
7154,Gulden,1907,Netherlands,Netherlands Guilder
7155,Guldens,1907,Netherlands,Netherlands Guilder
7156,Livre Sterling,1907,Netherlands,Sterling Pound
7157,Livres Sterling,1907,Netherlands,Sterling Pound
7158,Guld,1908,Netherlands,Netherlands Guilder
7159,Gulden,1908,Netherlands,Netherlands Guilder
7160,Livre Sterling,1908,Netherlands,Sterling Pound
7161,Livres Sterling,1908,Netherlands,Sterling Pound
7162,Guld,1909,Netherlands,Netherlands Guilder
7163,Guld.,1909,Netherlands,Netherlands Guilder
7164,Gulden,1909,Netherlands,Netherlands Guilder
7165,Guldens,1909,Netherlands,Netherlands Guilder
7166,Livre Sterling,1909,Netherlands,Sterling Pound
7167,Livres Sterling,1909,Netherlands,Sterling Pound
7168,Guld.,1910,Netherlands,Netherlands Guilder
7169,Gulden,1910,Netherlands,Netherlands Guilder
7170,Guldens,1910,Netherlands,Netherlands Guilder
7171,Livre Sterling,1910,Netherlands,Sterling Pound
7172,Livres Sterling,1910,Netherlands,Sterling Pound
7173,Guld.,1911,Netherlands,Netherlands Guilder
7174,Gulden,1911,Netherlands,Netherlands Guilder
7175,Guldens,1911,Netherlands,Netherlands Guilder
7176,Livre Sterling,1911,Netherlands,Sterling Pound
7177,Livres Sterling,1911,Netherlands,Sterling Pound
7178,Guld.,1912,Netherlands,Netherlands Guilder
7179,Gulden,1912,Netherlands,Netherlands Guilder
7180,Guldens,1912,Netherlands,Netherlands Guilder
7181,Livre Sterling,1912,Netherlands,Sterling Pound
7182,Livres Sterling,1912,Netherlands,Sterling Pound
7183,Guld.,1913,Netherlands,Netherlands Guilder
7184,Guldens,1913,Netherlands,Netherlands Guilder
7185,Guld.,1914,Netherlands,Netherlands Guilder
7186,Guldens,1914,Netherlands,Netherlands Guilder
7187,Guldens,1915,Netherlands,Netherlands Guilder
7188,Guldens,1916,Netherlands,Netherlands Guilder
7189,Guldens,1917,Netherlands,Netherlands Guilder
7190,Guldens,1918,Netherlands,Netherlands Guilder
7191,Gulden,1902,Netherlands East Indies,Netherlands Guilder
7192,Gulden,1903,Netherlands East Indies,Netherlands Guilder
7193,Gulden,1904,Netherlands East Indies,Netherlands Guilder
7194,Gulden,1905,Netherlands East Indies,Netherlands Guilder
7195,Gulden,1906,Netherlands East Indies,Netherlands Guilder
7196,Gulden,1907,Netherlands East Indies,Netherlands Guilder
7197,Guldens,1907,Netherlands East Indies,Netherlands Guilder
7198,Gulden,1908,Netherlands East Indies,Netherlands Guilder
7199,Guldens,1908,Netherlands East Indies,Netherlands Guilder
7200,Gulden,1909,Netherlands East Indies,Netherlands Guilder
7201,Guldens,1909,Netherlands East Indies,Netherlands Guilder
7202,Gulden,1910,Netherlands East Indies,Netherlands Guilder
7203,Guldens,1910,Netherlands East Indies,Netherlands Guilder
7204,Gulden,1911,Netherlands East Indies,Netherlands Guilder
7205,Guldens,1911,Netherlands East Indies,Netherlands Guilder
7206,Gulden,1912,Netherlands East Indies,Netherlands Guilder
7207,Guldens,1912,Netherlands East Indies,Netherlands Guilder
7208,Guldens,1913,Netherlands East Indies,Netherlands Guilder
7209,Guldens,1914,Netherlands East Indies,Netherlands Guilder
7210,Guldens,1915,Netherlands East Indies,Netherlands Guilder
7211,Guldens,1916,Netherlands East Indies,Netherlands Guilder
7212,Guldens,1917,Netherlands East Indies,Netherlands Guilder
7213,Guldens,1918,Netherlands East Indies,Netherlands Guilder
7214,£,1871,Nevis,Sterling Pound
7215,£,1872,Nevis,Sterling Pound
7216,£,1873,Nevis,Sterling Pound
7217,£,1874,Nevis,Sterling Pound
7218,£,1875,Nevis,Sterling Pound
7219,£,1876,Nevis,Sterling Pound
7220,£,1877,Nevis,Sterling Pound
7221,£,1878,Nevis,Sterling Pound
7222,£,1879,Nevis,Sterling Pound
7223,£,1880,Nevis,Sterling Pound
7224,£,1881,Nevis,Sterling Pound
7225,£,1882,Nevis,Sterling Pound
7226,Livre sterling,1861,Nevis (Leeward Islands - West India Islands),Sterling Pound
7227,Livre sterling,1862,Nevis (Leeward Islands - West India Islands),Sterling Pound
7228,Livre sterling,1863,Nevis (Leeward Islands - West India Islands),Sterling Pound
7229,Livre sterling,1864,Nevis (Leeward Islands - West India Islands),Sterling Pound
7230,Livre sterling,1865,Nevis (Leeward Islands - West India Islands),Sterling Pound
7231,Livre sterling,1866,Nevis (Leeward Islands - West India Islands),Sterling Pound
7232,Livre sterling,1867,Nevis (Leeward Islands - West India Islands),Sterling Pound
7233,Livre sterling,1868,Nevis (Leeward Islands - West India Islands),Sterling Pound
7234,Livre sterling,1869,Nevis (Leeward Islands - West India Islands),Sterling Pound
7235,Livre sterling,1870,Nevis (Leeward Islands - West India Islands),Sterling Pound
7236,Livre sterling,1861,New Brunswick (North America),Sterling Pound
7237,Livre sterling,1862,New Brunswick (North America),Sterling Pound
7238,Livre sterling,1863,New Brunswick (North America),Sterling Pound
7239,Livre sterling,1864,New Brunswick (North America),Sterling Pound
7240,Livre sterling,1865,New Brunswick (North America),Sterling Pound
7241,Livre sterling,1866,New Brunswick (North America),Sterling Pound
7242,Livre sterling,1867,New Brunswick (North America),Sterling Pound
7243,Livre sterling,1868,New Brunswick (North America),Sterling Pound
7244,£,1899,New Caledonia and Dependencies,Sterling Pound
7245,£,1900,New Caledonia and Dependencies,Sterling Pound
7246,£,1901,New Caledonia and Dependencies,Sterling Pound
7247,£,1902,New Caledonia and Dependencies,Sterling Pound
7248,£,1903,New Caledonia and Dependencies,Sterling Pound
7249,£,1904,New Caledonia and Dependencies,Sterling Pound
7250,£,1905,New Caledonia and Dependencies,Sterling Pound
7251,£,1906,New Caledonia and Dependencies,Sterling Pound
7252,£,1907,New Caledonia and Dependencies,Sterling Pound
7253,£,1908,New Caledonia and Dependencies,Sterling Pound
7254,£,1909,New Caledonia and Dependencies,Sterling Pound
7255,£,1910,New Caledonia and Dependencies,Sterling Pound
7256,£,1911,New Caledonia and Dependencies,Sterling Pound
7257,£,1912,New Caledonia and Dependencies,Sterling Pound
7258,£,1913,New Caledonia and Dependencies,Sterling Pound
7259,£,1862,New South Wales,Sterling Pound
7260,£,1863,New South Wales,Sterling Pound
7261,£,1864,New South Wales,Sterling Pound
7262,£,1865,New South Wales,Sterling Pound
7263,£,1866,New South Wales,Sterling Pound
7264,Livre sterling,1885,New South Wales,Sterling Pound
7265,Livre sterling,1886,New South Wales,Sterling Pound
7266,Livre sterling,1887,New South Wales,Sterling Pound
7267,Livre sterling,1888,New South Wales,Sterling Pound
7268,Livre sterling,1889,New South Wales,Sterling Pound
7269,Livre sterling,1891,New South Wales,Sterling Pound
7270,Livre sterling,1892,New South Wales,Sterling Pound
7271,Livre sterling,1893,New South Wales,Sterling Pound
7272,Livre sterling,1894,New South Wales,Sterling Pound
7273,Livre sterling,1895,New South Wales,Sterling Pound
7274,Livre sterling,1896,New South Wales,Sterling Pound
7275,Livre sterling,1897,New South Wales,Sterling Pound
7276,Livre sterling,1898,New South Wales,Sterling Pound
7277,Livre sterling,1899,New South Wales,Sterling Pound
7278,Livre sterling,1861,New South Wales (Australia),Sterling Pound
7279,Livre sterling,1862,New South Wales (Australia),Sterling Pound
7280,Livre sterling,1863,New South Wales (Australia),Sterling Pound
7281,Livre sterling,1864,New South Wales (Australia),Sterling Pound
7282,Livre sterling,1865,New South Wales (Australia),Sterling Pound
7283,Livre sterling,1866,New South Wales (Australia),Sterling Pound
7284,Livre sterling,1867,New South Wales (Australia),Sterling Pound
7285,Livre sterling,1868,New South Wales (Australia),Sterling Pound
7286,Livre sterling,1869,New South Wales (Australia),Sterling Pound
7287,Livre sterling,1870,New South Wales (Australia),Sterling Pound
7297,Livre sterling,1885,New Zealand,Sterling Pound
7298,Livre sterling,1886,New Zealand,Sterling Pound
7299,Livre sterling,1887,New Zealand,Sterling Pound
7300,Livre sterling,1888,New Zealand,Sterling Pound
7301,Livre sterling,1889,New Zealand,Sterling Pound
7302,Livre sterling,1891,New Zealand,Sterling Pound
7303,Livre sterling,1892,New Zealand,Sterling Pound
7304,Livre sterling,1893,New Zealand,Sterling Pound
7305,Livre sterling,1894,New Zealand,Sterling Pound
7306,Livre sterling,1895,New Zealand,Sterling Pound
7307,Livre sterling,1896,New Zealand,Sterling Pound
7308,Livre sterling,1897,New Zealand,Sterling Pound
7309,Livre sterling,1898,New Zealand,Sterling Pound
7310,Livre sterling,1924,New Zealand,Sterling Pound
7311,Livre sterling,1925,New Zealand,Sterling Pound
7312,Livre sterling,1926,New Zealand,Sterling Pound
7313,Livre sterling,1927,New Zealand,Sterling Pound
7314,Livre sterling,1928,New Zealand,Sterling Pound
7315,Livre sterling,1929,New Zealand,Sterling Pound
7316,Livre sterling,1930,New Zealand,Sterling Pound
7317,Livre sterling,1931,New Zealand,Sterling Pound
7318,Livre sterling,1932,New Zealand,Sterling Pound
7319,Livre sterling,1933,New Zealand,Sterling Pound
7320,Livre sterling,1934,New Zealand,Sterling Pound
7321,Livre sterling,1935,New Zealand,Sterling Pound
7322,Livre sterling,1936,New Zealand,Sterling Pound
7323,Livre sterling,1937,New Zealand,Sterling Pound
7324,Livre sterling,1938,New Zealand,Sterling Pound
7325,Livre sterling,1861,New Zealand (Australia),Sterling Pound
7326,Livre sterling,1862,New Zealand (Australia),Sterling Pound
7327,Livre sterling,1863,New Zealand (Australia),Sterling Pound
7328,Livre sterling,1864,New Zealand (Australia),Sterling Pound
7329,Livre sterling,1865,New Zealand (Australia),Sterling Pound
7330,Livre sterling,1866,New Zealand (Australia),Sterling Pound
7331,Livre sterling,1867,New Zealand (Australia),Sterling Pound
7332,Livre sterling,1868,New Zealand (Australia),Sterling Pound
7333,Livre sterling,1869,New Zealand (Australia),Sterling Pound
7334,Livre sterling,1870,New Zealand (Australia),Sterling Pound
7335,$,1851,Newfoundland,US Dollar
7336,$,1852,Newfoundland,US Dollar
7337,$,1853,Newfoundland,US Dollar
7338,$,1854,Newfoundland,US Dollar
7339,$,1855,Newfoundland,US Dollar
7340,$,1856,Newfoundland,US Dollar
7341,$,1857,Newfoundland,US Dollar
7342,$,1858,Newfoundland,US Dollar
7343,$,1859,Newfoundland,US Dollar
7344,$,1860,Newfoundland,US Dollar
7345,livre sterling,1867,Newfoundland,Sterling Pound
7346,livre sterling,1870,Newfoundland,Sterling Pound
7347,Livre sterling,1871,Newfoundland,Sterling Pound
7348,Livre sterling,1872,Newfoundland,Sterling Pound
7349,Livre sterling,1873,Newfoundland,Sterling Pound
7350,Livre sterling,1874,Newfoundland,Sterling Pound
7351,livre sterling,1875,Newfoundland,Sterling Pound
7352,Livre sterling,1876,Newfoundland,Sterling Pound
7353,Livre sterling,1877,Newfoundland,Sterling Pound
7354,Livre sterling,1878,Newfoundland,Sterling Pound
7355,Livre sterling,1879,Newfoundland,Sterling Pound
7356,livre sterling,1880,Newfoundland,Sterling Pound
7357,Livre sterling,1881,Newfoundland,Sterling Pound
7358,Livre sterling,1882,Newfoundland,Sterling Pound
7359,Livre sterling,1883,Newfoundland,Sterling Pound
7360,Livre sterling,1884,Newfoundland,Sterling Pound
7361,Livre sterling,1885,Newfoundland,Sterling Pound
7362,Livre sterling,1886,Newfoundland,Sterling Pound
7363,Livre sterling,1887,Newfoundland,Sterling Pound
7364,Livre sterling,1888,Newfoundland,Sterling Pound
7365,Livre sterling,1889,Newfoundland,Sterling Pound
7366,livre sterling,1890,Newfoundland,Sterling Pound
7367,Livre sterling,1891,Newfoundland,Sterling Pound
7368,Livre sterling,1892,Newfoundland,Sterling Pound
7369,Livre sterling,1893,Newfoundland,Sterling Pound
7370,Livre sterling,1894,Newfoundland,Sterling Pound
7371,Livre sterling,1895,Newfoundland,Sterling Pound
7372,Livre sterling,1896,Newfoundland,Sterling Pound
7373,Livre sterling,1897,Newfoundland,Sterling Pound
7374,Livre sterling,1898,Newfoundland,Sterling Pound
7375,livre sterling,1900,Newfoundland,Sterling Pound
7376,livre sterling,1910,Newfoundland,Sterling Pound
7377,Livre sterling,1924,Newfoundland,Sterling Pound
7378,Livre sterling,1925,Newfoundland,Sterling Pound
7379,Livre sterling,1926,Newfoundland,Sterling Pound
7380,Livre sterling,1927,Newfoundland,Sterling Pound
7381,Livre sterling,1928,Newfoundland,Sterling Pound
7382,Livre sterling,1929,Newfoundland,Sterling Pound
7383,Livre sterling,1930,Newfoundland,Sterling Pound
7384,Livre sterling,1931,Newfoundland,Sterling Pound
7385,Livre sterling,1932,Newfoundland,Sterling Pound
7386,Livre sterling,1933,Newfoundland,Sterling Pound
7387,Livre sterling,1934,Newfoundland,Sterling Pound
7388,Livre sterling,1935,Newfoundland,Sterling Pound
7389,Livre sterling,1936,Newfoundland,Sterling Pound
7390,Livre sterling,1937,Newfoundland,Sterling Pound
7391,Livre sterling,1938,Newfoundland,Sterling Pound
7392,Livre sterling,1899,Newfoundland (Including Labrador),Sterling Pound
7393,Livre sterling,1901,Newfoundland (Including Labrador),Sterling Pound
7394,Livre sterling,1902,Newfoundland (Including Labrador),Sterling Pound
7395,Livre sterling,1903,Newfoundland (Including Labrador),Sterling Pound
7396,Livre sterling,1904,Newfoundland (Including Labrador),Sterling Pound
7397,Livre sterling,1905,Newfoundland (Including Labrador),Sterling Pound
7398,Livre sterling,1906,Newfoundland (Including Labrador),Sterling Pound
7399,Livre sterling,1907,Newfoundland (Including Labrador),Sterling Pound
7400,Livre sterling,1908,Newfoundland (Including Labrador),Sterling Pound
7401,Livre sterling,1909,Newfoundland (Including Labrador),Sterling Pound
7402,Livre sterling,1911,Newfoundland (Including Labrador),Sterling Pound
7403,Livre sterling,1912,Newfoundland (Including Labrador),Sterling Pound
7404,Livre sterling,1913,Newfoundland (Including Labrador),Sterling Pound
7405,Livre sterling,1861,Newfoundland (North America),Sterling Pound
7406,Livre sterling,1862,Newfoundland (North America),Sterling Pound
7407,Livre sterling,1863,Newfoundland (North America),Sterling Pound
7408,Livre sterling,1864,Newfoundland (North America),Sterling Pound
7409,Livre sterling,1865,Newfoundland (North America),Sterling Pound
7410,Livre sterling,1866,Newfoundland (North America),Sterling Pound
7411,Livre sterling,1867,Newfoundland (North America),Sterling Pound
7412,Livre sterling,1868,Newfoundland (North America),Sterling Pound
7413,Livre sterling,1869,Newfoundland (North America),Sterling Pound
7414,Livre sterling,1870,Newfoundland (North America),Sterling Pound
7415,$,1897,Nicaragua,US Dollar
7416,$,1898,Nicaragua,US Dollar
7417,$,1899,Nicaragua,US Dollar
7418,$,1900,Nicaragua,US Dollar
7419,$,1901,Nicaragua,US Dollar
7420,$,1902,Nicaragua,US Dollar
7421,$,1903,Nicaragua,US Dollar
7422,$,1904,Nicaragua,US Dollar
7423,$,1905,Nicaragua,US Dollar
7424,$,1906,Nicaragua,US Dollar
7425,Pesos,1907,Nicaragua,Nicaraguan Peso
7426,Pesos,1908,Nicaragua,Nicaraguan Peso
7427,Pesos,1909,Nicaragua,Nicaraguan Peso
7428,Pesos,1910,Nicaragua,Nicaraguan Peso
7429,Pesos,1911,Nicaragua,Nicaraguan Peso
7430,Pesos,1912,Nicaragua,Nicaraguan Peso
7431,Pesos,1913,Nicaragua,Nicaraguan Peso
7432,Pesos,1914,Nicaragua,Nicaraguan Peso
