put x to remove,new_slug_nb,nb_flows,new_slug,slug,author,name,author_editor,country,volume_number,volume_date,edition_date,pages,shelf_number,source_category,URL,type,notes,flow_date
,1,17,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_Gibraltar_Fc2,"Documents sur le commerce extérieur. Gibraltar. Faits commerciaux, n° 2. BNF : LC5-138 (BV)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Gibraltar,FC2,,,,BNF: LC5-138 (BV),statistical series,,secondary,,
,1,68,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_IlesIoniennes_Fc1,"Documents sur le commerce extérieur. Iles ioniennes. Faits commerciaux, n° 1. BNF : LC5-138 (CF)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Iles ioniennes,FC1,,,,BNF: LC5-138 (CF),statistical series,,secondary,,
,1,16,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_IlesIoniennes_Fc2,"Documents sur le commerce extérieur. Iles ioniennes. Faits commerciaux, n° 2. BNF : LC5-138 (CF)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Iles ioniennes,FC2,,,,BNF: LC5-138 (CF),statistical series,,secondary,,
,2,12,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_IndesOccidentalesEspagnoles_Fc1,Documents sur le commerce extérieur. Indes occidentales espagnoles. Faits commerciaux n° 1.  BNF : LC5-138 (CM).,,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Indes occidentales espagnoles,FC1,,,,BNF: LC5-138 (CM),statistical series,,secondary,,
,1,4,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_IndesOccidentalesEspagnoles_Fc2,Documents sur le commerce extérieur. Indes occidentales espagnoles. Faits commerciaux n° 2.  BNF : LC5-138 (CM),,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Indes occidentales espagnoles,FC2,,,,BNF: LC5-138 (CM),statistical series,,secondary,,
,1,30,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_IndesOccidentalesEspagnoles_Fc3,Documents sur le commerce extérieur. Indes occidentales espagnoles. Faits commerciaux n° 3.  BNF : LC5-138 (CM).,,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Indes occidentales espagnoles,FC3,,,,BNF: LC5-138 (CM),statistical series,,secondary,,
,1,128,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_IndesOrientalesNéerlandaises_Fc2,"Documents sur le commerce extérieur. Indes orientales néerlandaises. Faits commerciaux, n° 2. BNF : LC5-138 (C0)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Indes orientales néerlandaises,FC2,,,,BNF: LC5-138 (C0),statistical series,,secondary,,
,1,34,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_IndesOrientalesNéerlandaises_Fc3,"Documents sur le commerce extérieur. Indes orientales néerlandaises. Faits commerciaux, n° 3. BNF : LC5-138 (C0)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Indes orientales néerlandaises,FC3,,,,BNF: LC5-138 (C0),statistical series,,secondary,,
,1,52,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_IndesOrientalesNéerlandaises_Fc4,"Documents sur le commerce extérieur. Indes orientales néerlandaises. Faits commerciaux, n° 4. BNF : LC5-138 (C0)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Indes orientales néerlandaises,FC4,,,,BNF: LC5-138 (C0),statistical series,,secondary,,
,1,36,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_Malte_Fc1,"Documents sur le commerce extérieur. Malte. Faits commerciaux, n° 1.  BNF : LC5-138 (CU)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Malte,FC1,,,,BNF: LC5-138 (CU),statistical series,,secondary,,
,1,144,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_OcéanieEtAustralie_Fc2,Documents sur le commerce extérieur. Océanie et Australie. Faits commerciaux n° 2. BNF : LC5-138 (DB),,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Océanie et Australie,FC2,,,,BNF: LC5-138 (DB),statistical series,,secondary,,
,1,11,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_Océanie_Fc1,Documents sur le commerce extérieur. Océanie. Faits commerciaux n° 1.  BNF : LC5-138 (DB).,,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Océanie,FC1,,,,BNF: LC5-138 (DB),statistical series,,secondary,,
,2,6,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_Pérou_Fc1,Documents sur le commerce extérieur. Pérou. Faits commerciaux n°1. 3ème série des Avis divers (mai 1845°. BNF : LC5-138 (DG),,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Pérou,FC1,,mai 1845,,BNF: LC5-138 (DG),statistical series,,secondary,,
,1,192,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_VillesAnséatiques_Fc1,Documents sur le commerce extérieur. Villes anséatiques. Faits commerciaux. N° 1 [BNF : LC5-138 (EF)],,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Villes anséatiques,FC1,,,,BNF: LC5-138 (EF),statistical series,,secondary,,
,1,54,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_VillesAnséatiques_Fc2,Documents sur le commerce extérieur. Villes anséatiques. Faits commerciaux. N° 2 [BNF : LC5-138 (EF)],,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Villes anséatiques,FC2,,,,BNF: LC5-138 (EF),statistical series,,secondary,,
,1,19,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_VillesAnséatiques_Fc4,Documents sur le commerce extérieur. Villes anséatiques. Faits commerciaux. N° 4 [BNF : LC5-138 (EF)],,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Villes anséatiques,FC4,,,,BNF: LC5-138 (EF),statistical series,,secondary,,
,1,53,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_AssociationAllemande_Fc11,Documents sur le commerce extérieur.Association allemande. Faits commerciaux. N° 11 [BNF : LC5-138 (AH)],,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Association allemande,FC11,,,,BNF: LC5-138 (AH),statistical series,,secondary,,
,1,971,EstadísticaComercialDeLaRepúblicaDeChile_18441913,Estadística comercial de la Republica de Chile (1844-1913),,Estadística comercial de la República de Chile,,,,1844-1913,,,,statistical series,,primary,,
,1,46,EstadísticaComercialDeLaRepúblicaDeChile_1844,Estadística comercial de la Republica de Chile. 1844,,Estadística comercial de la República de Chile,,,,1844,,,,statistical series,,primary,,
,1,50,EstadísticaComercialDeLaRepúblicaDeChile_1845,Estadística comercial de la Republica de Chile. 1845,,Estadística comercial de la República de Chile,,,,1845,,,,statistical series,,primary,,
,1,52,EstadísticaComercialDeLaRepúblicaDeChile_1846,Estadística comercial de la Republica de Chile. 1846,,Estadística comercial de la República de Chile,,,,1846,,,,statistical series,,primary,,
,1,52,EstadísticaComercialDeLaRepúblicaDeChile_1847,Estadística comercial de la Republica de Chile. 1847,,Estadística comercial de la República de Chile,,,,1847,,,,statistical series,,primary,,
,1,54,EstadísticaComercialDeLaRepúblicaDeChile_1848,Estadística comercial de la Republica de Chile. 1848,,Estadística comercial de la República de Chile,,,,1848,,,,statistical series,,primary,,
,1,34,EstadísticaComercialDeLaRepúblicaDeChile_1849,Estadística comercial de la Republica de Chile. 1849,,Estadística comercial de la República de Chile,,,,1849,,,,statistical series,,primary,,
,1,52,EstadísticaComercialDeLaRepúblicaDeChile_1850,Estadística comercial de la Republica de Chile. 1850,,Estadística comercial de la República de Chile,,,,1850,,,,statistical series,,primary,,
,1,54,EstadísticaComercialDeLaRepúblicaDeChile_1851,Estadística comercial de la Republica de Chile. 1851,,Estadística comercial de la República de Chile,,,,1851,,,,statistical series,,primary,,
,1,56,EstadísticaComercialDeLaRepúblicaDeChile_1852,Estadística comercial de la Republica de Chile. 1852,,Estadística comercial de la República de Chile,,,,1852,,,,statistical series,,primary,,
,1,108,EstadísticaComercialDeLaRepúblicaDeChile_1854,Estadística comercial de la Republica de Chile. 1854,,Estadística comercial de la República de Chile,,,,1854,,,,statistical series,,primary,,
,1,92,EstadísticaComercialDeLaRepúblicaDeChile_1857,Estadística comercial de la Republica de Chile. 1857,,Estadística comercial de la República de Chile,,,,1857,,,,statistical series,,primary,,
,1,45,EstadísticaComercialDeLaRepúblicaDeChile_1859,Estadística comercial de la Republica de Chile. 1859,,Estadística comercial de la República de Chile,,,,1859,,,,statistical series,,primary,,
,1,91,EstadísticaComercialDeLaRepúblicaDeChile_1860,Estadística comercial de la Republica de Chile. 1860,,Estadística comercial de la República de Chile,,,,1860,,,,statistical series,,primary,,
,1,336,EstadísticaComercialDeLaRepúblicaDeChile_1866,Estadística comercial de la Republica de Chile. 1866,,Estadística comercial de la República de Chile,,,,1866,,,,statistical series,,primary,,
,1,44,EstadísticaComercialDeLaRepúblicaDeChile_1867,Estadística comercial de la Republica de Chile. 1867,,Estadística comercial de la República de Chile,,,,1867,,,,statistical series,,primary,,
,1,47,EstadísticaComercialDeLaRepúblicaDeChile_1868,Estadística comercial de la Republica de Chile. 1868,,Estadística comercial de la República de Chile,,,,1868,,,,statistical series,,primary,,
,1,42,EstadísticaComercialDeLaRepúblicaDeChile_1870,Estadística comercial de la Republica de Chile. 1870,,Estadística comercial de la República de Chile,,,,1870,,,,statistical series,,primary,,
,1,88,EstadísticaComercialDeLaRepúblicaDeChile_1872,Estadística comercial de la Republica de Chile. 1872,,Estadística comercial de la República de Chile,,,,1872,,,,statistical series,,primary,,
,1,80,EstadísticaComercialDeLaRepúblicaDeChile_1874,Estadística comercial de la Republica de Chile. 1874,,Estadística comercial de la República de Chile,,,,1874,,,,statistical series,,primary,,
,1,82,EstadísticaComercialDeLaRepúblicaDeChile_1876,Estadística comercial de la Republica de Chile. 1876,,Estadística comercial de la República de Chile,,,,1876,,,,statistical series,,primary,,
,1,90,EstadísticaComercialDeLaRepúblicaDeChile_1878,Estadística comercial de la Republica de Chile. 1878,,Estadística comercial de la República de Chile,,,,1878,,,,statistical series,,primary,,
,1,94,EstadísticaComercialDeLaRepúblicaDeChile_1880,Estadística comercial de la Republica de Chile. 1880,,Estadística comercial de la República de Chile,,,,1880,,,,statistical series,,primary,,
,1,46,EstadísticaComercialDeLaRepúblicaDeChile_1881,Estadística comercial de la Republica de Chile. 1881,,Estadística comercial de la República de Chile,,,,1881,,,,statistical series,,primary,,
,1,98,EstadísticaComercialDeLaRepúblicaDeChile_1883,Estadística comercial de la Republica de Chile. 1883,,Estadística comercial de la República de Chile,,,,1883,,,,statistical series,,primary,,
,1,92,EstadísticaComercialDeLaRepúblicaDeChile_1885,Estadística comercial de la Republica de Chile. 1885,,Estadística comercial de la República de Chile,,,,1885,,,,statistical series,,primary,,
,1,94,EstadísticaComercialDeLaRepúblicaDeChile_1887,Estadística comercial de la Republica de Chile. 1887,,Estadística comercial de la República de Chile,,,,1887,,,,statistical series,,primary,,
,1,92,EstadísticaComercialDeLaRepúblicaDeChile_1889,Estadística comercial de la Republica de Chile. 1889,,Estadística comercial de la República de Chile,,,,1889,,,,statistical series,,primary,,
,1,90,EstadísticaComercialDeLaRepúblicaDeChile_1891,Estadística comercial de la Republica de Chile. 1891,,Estadística comercial de la República de Chile,,,,1891,,,,statistical series,,primary,,
,1,50,EstadísticaComercialDeLaRepúblicaDeChile_1892,Estadística comercial de la Republica de Chile. 1892,,Estadística comercial de la República de Chile,,,,1892,,,,statistical series,,primary,,
,1,94,EstadísticaComercialDeLaRepúblicaDeChile_1894,Estadística comercial de la Republica de Chile. 1894,,Estadística comercial de la República de Chile,,,,1894,,,,statistical series,,primary,,
,1,102,EstadísticaComercialDeLaRepúblicaDeChile_1896,Estadística comercial de la Republica de Chile. 1896,,Estadística comercial de la República de Chile,,,,1896,,,,statistical series,,primary,,
,1,102,EstadísticaComercialDeLaRepúblicaDeChile_1898,Estadística comercial de la Republica de Chile. 1898,,Estadística comercial de la República de Chile,,,,1898,,,,statistical series,,primary,,
,1,84,EstadísticaGeneralDelComercioExteriorDeEspaña_1849,Estadística general del comercio exterior de España. 1849,,Estadística general del comercio exterior de España,Dirección general de aduanas,,,1849,,,,statistical series,,primary,,
,1,76,EstadísticaGeneralDelComercioExteriorDeEspaña_1850,Estadística general del comercio exterior de España. 1850,,Estadística general del comercio exterior de España,Dirección general de aduanas,,,1850,,,,statistical series,,primary,,
,1,86,EstadísticaGeneralDelComercioExteriorDeEspaña_1851,Estadística general del comercio exterior de España. 1851,,Estadística general del comercio exterior de España,Dirección general de aduanas,,,1851,,,,statistical series,,primary,,
,1,92,EstadísticaGeneralDelComercioExteriorDeEspaña_1852,Estadística general del comercio exterior de España. 1852,,Estadística general del comercio exterior de España,Dirección general de aduanas,,,1852,,,,statistical series,,primary,,
,1,92,EstadísticaGeneralDelComercioExteriorDeEspaña_1853,Estadística general del comercio exterior de España. 1853,,Estadística general del comercio exterior de España,Dirección general de aduanas,,,1853,,,,statistical series,,primary,,
,1,90,EstadísticaGeneralDelComercioExteriorDeEspaña_1854,Estadística general del comercio exterior de España. 1854,,Estadística general del comercio exterior de España,Dirección general de aduanas,,,1854,,,,statistical series,,primary,,
,1,90,EstadísticaGeneralDelComercioExteriorDeEspaña_1855,Estadística general del comercio exterior de España. 1855,,Estadística general del comercio exterior de España,Dirección general de aduanas,,,1855,,,,statistical series,,primary,,
,1,92,EstadísticaGeneralDelComercioExteriorDeEspaña_1856,Estadística general del comercio exterior de España. 1856,,Estadística general del comercio exterior de España,Dirección general de aduanas,,,1856,,,,statistical series,,primary,,
,1,88,EstadísticaGeneralDelComercioExteriorDeEspaña_1857,Estadística general del comercio exterior de España. 1857,,Estadística general del comercio exterior de España,Dirección general de aduanas,,,1857,,,,statistical series,,primary,,
,1,90,EstadísticaGeneralDelComercioExteriorDeEspaña_1858,Estadística general del comercio exterior de España. 1858,,Estadística general del comercio exterior de España,Dirección general de aduanas,,,1858,,,,statistical series,,primary,,
,1,92,EstadísticaGeneralDelComercioExteriorDeEspaña_1859,Estadística general del comercio exterior de España. 1859,,Estadística general del comercio exterior de España,Dirección general de aduanas,,,1859,,,,statistical series,,primary,,
,1,94,EstadísticaGeneralDelComercioExteriorDeEspaña_1860,Estadística general del comercio exterior de España. 1860,,Estadística general del comercio exterior de España,Dirección general de aduanas,,,1860,,,,statistical series,,primary,,
,1,102,EstadísticaGeneralDelComercioExteriorDeEspaña_1861,Estadística general del comercio exterior de España. 1861,,Estadística general del comercio exterior de España,Dirección general de aduanas,,,1861,,,,statistical series,,primary,,
,1,100,EstadísticaGeneralDelComercioExteriorDeEspaña_1862,Estadística general del comercio exterior de España. 1862,,Estadística general del comercio exterior de España,Dirección general de aduanas,,,1862,,,,statistical series,,primary,,
,1,98,EstadísticaGeneralDelComercioExteriorDeEspaña_1863,Estadística general del comercio exterior de España. 1863,,Estadística general del comercio exterior de España,Dirección general de aduanas,,,1863,,,,statistical series,,primary,,
,1,98,EstadísticaGeneralDelComercioExteriorDeEspaña_1864,Estadística general del comercio exterior de España. 1864,,Estadística general del comercio exterior de España,Dirección general de aduanas,,,1864,,,,statistical series,,primary,,
,1,96,EstadísticaGeneralDelComercioExteriorDeEspaña_1865,Estadística general del comercio exterior de España. 1865,,Estadística general del comercio exterior de España,Dirección general de aduanas,,,1865,,,,statistical series,,primary,,
,1,82,EstadísticaGeneralDelComercioExteriorDeEspaña_1866,Estadística general del comercio exterior de España. 1866,,Estadística general del comercio exterior de España,Dirección general de aduanas,,,1866,,,,statistical series,,primary,,
,1,94,EstadísticaGeneralDelComercioExteriorDeEspaña_1867,Estadística general del comercio exterior de España. 1867,,Estadística general del comercio exterior de España,Dirección general de aduanas,,,1867,,,,statistical series,,primary,,
,1,84,EstadísticaGeneralDelComercioExteriorDeEspaña_1868,Estadística general del comercio exterior de España. 1868,,Estadística general del comercio exterior de España,Dirección general de aduanas,,,1868,,,,statistical series,,primary,,
,1,88,EstadísticaGeneralDelComercioExteriorDeEspaña_1871,Estadística general del comercio exterior de España. 1871,,Estadística general del comercio exterior de España,Dirección general de aduanas,,,1871,,,,statistical series,,primary,,
,1,84,EstadísticaGeneralDelComercioExteriorDeEspaña_1872,Estadística general del comercio exterior de España. 1872,,Estadística general del comercio exterior de España,Dirección general de aduanas,,,1872,,,,statistical series,,primary,,
