id,source,type,flow,year,unit,expimp,spegen,rate,currency,reporting,original_reporting,reporting_slug,partner_slug,partner,original_partner,reporting_type,reporting_continent,reporting_part_of_country,partner_type,partner_continent,partner_part_of_country,transport_type,notes,species_bullions,source_label
2590098,ComercioExteriorDeLaRepublicaDeColombia_1919_3335,primary,12590.0,1919,1,Exp,,4.8666,"colombian peso","Colombia (Gran Colombia)",colombia,ColombiaGranColombia,BritishAntilles,"British Antilles","antillas inglesas",country,America,,colonial_area,America,"United Kingdom",,,,"Comercio Exterior de la Republica de Colombia"
2590121,ComercioExteriorDeLaRepublicaDeColombia_1919_323328,primary,16114.0,1919,1,Imp,,4.8666,"colombian peso","Colombia (Gran Colombia)",colombia,ColombiaGranColombia,BritishAntilles,"British Antilles","antillas inglesas",country,America,,colonial_area,America,"United Kingdom",,,,"Comercio Exterior de la Republica de Colombia"
2590168,ComercioExteriorDeLaRepublicaDeColombia_1918_Ivv,primary,8890.0,1918,1,Imp,,4.8666,"colombian peso","Colombia (Gran Colombia)",colombia,ColombiaGranColombia,BritishAntilles,"British Antilles","antillas inglesas",country,America,,colonial_area,America,"United Kingdom",,,,"Comercio Exterior de la Republica de Colombia"
2597112,AnnualStatementOfTheSeaborneTradeOfBritishIndiaWithTheBritishEmpireAndForeignCountries_193334_Vol1_2426,primary,5198322.0,1929,1,Exp,Spe,13.4136844896,"indian rupee",India,"british india",India,BritishWestIndies,"British West Indies","british west india islands",country,Asia,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries"
2597248,AnnualStatementOfTheSeaborneTradeOfBritishIndiaWithTheBritishEmpireAndForeignCountries_193334_Vol1_2426,primary,3099677.0,1930,1,Exp,Spe,13.4814858854,"indian rupee",India,"british india",India,BritishWestIndies,"British West Indies","british west india islands",country,Asia,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries"
2597385,AnnualStatementOfTheSeaborneTradeOfBritishIndiaWithTheBritishEmpireAndForeignCountries_193334_Vol1_2426,primary,3356.0,1931,1,Exp,Spe,13.4630490806,"indian rupee",India,"british india",India,BritishWestIndies,"British West Indies","british west india islands",country,Asia,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries"
2597521,AnnualStatementOfTheSeaborneTradeOfBritishIndiaWithTheBritishEmpireAndForeignCountries_193334_Vol1_2426,primary,2552090.0,1932,1,Exp,Spe,13.296107464,"indian rupee",India,"british india",India,BritishWestIndies,"British West Indies","british west india islands",country,Asia,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries"
2597658,AnnualStatementOfTheSeaborneTradeOfBritishIndiaWithTheBritishEmpireAndForeignCountries_193334_Vol1_2426,primary,2897641.0,1933,1,Exp,Spe,13.3134911823,"indian rupee",India,"british india",India,BritishWestIndies,"British West Indies","british west india islands",country,Asia,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries"
2597791,AnnualStatementOfTheSeaborneTradeOfBritishIndiaWithTheBritishEmpireAndForeignCountries_192829_Vol1_2123,primary,205289.0,1924,1,Imp,Gen,13.893081761,"indian rupee",India,"british india",India,BritishWestIndies,"British West Indies","british west india islands",country,Asia,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries"
2597911,AnnualStatementOfTheSeaborneTradeOfBritishIndiaWithTheBritishEmpireAndForeignCountries_192829_Vol1_2123,primary,52510.0,1925,1,Imp,Gen,13.303030303,"indian rupee",India,"british india",India,BritishWestIndies,"British West Indies","british west india islands",country,Asia,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries"
2598031,AnnualStatementOfTheSeaborneTradeOfBritishIndiaWithTheBritishEmpireAndForeignCountries_192829_Vol1_2123,primary,9961.0,1926,1,Imp,Gen,13.3829201102,"indian rupee",India,"british india",India,BritishWestIndies,"British West Indies","british west india islands",country,Asia,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries"
2598150,AnnualStatementOfTheSeaborneTradeOfBritishIndiaWithTheBritishEmpireAndForeignCountries_192829_Vol1_2123,primary,25144.0,1927,1,Imp,Gen,13.391184573,"indian rupee",India,"british india",India,BritishWestIndies,"British West Indies","british west india islands",country,Asia,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries"
2598270,AnnualStatementOfTheSeaborneTradeOfBritishIndiaWithTheBritishEmpireAndForeignCountries_192829_Vol1_2123,primary,7910.0,1928,1,Imp,Gen,13.3315068493,"indian rupee",India,"british india",India,BritishWestIndies,"British West Indies","british west india islands",country,Asia,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries"
2598397,AnnualStatementOfTheSeaborneTradeOfBritishIndiaWithTheBritishEmpireAndForeignCountries_192829_Vol1_2426,primary,5891266.0,1924,1,Exp,Spe,13.893081761,"indian rupee",India,"british india",India,BritishWestIndies,"British West Indies","british west india islands",country,Asia,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries"
2598543,AnnualStatementOfTheSeaborneTradeOfBritishIndiaWithTheBritishEmpireAndForeignCountries_192829_Vol1_2426,primary,5177414.0,1925,1,Exp,Spe,13.303030303,"indian rupee",India,"british india",India,BritishWestIndies,"British West Indies","british west india islands",country,Asia,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries"
2598689,AnnualStatementOfTheSeaborneTradeOfBritishIndiaWithTheBritishEmpireAndForeignCountries_192829_Vol1_2426,primary,5172947.0,1926,1,Exp,Spe,13.3829201102,"indian rupee",India,"british india",India,BritishWestIndies,"British West Indies","british west india islands",country,Asia,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries"
2598834,AnnualStatementOfTheSeaborneTradeOfBritishIndiaWithTheBritishEmpireAndForeignCountries_192829_Vol1_2426,primary,4190986.0,1927,1,Exp,Spe,13.391184573,"indian rupee",India,"british india",India,BritishWestIndies,"British West Indies","british west india islands",country,Asia,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries"
2598980,AnnualStatementOfTheSeaborneTradeOfBritishIndiaWithTheBritishEmpireAndForeignCountries_192829_Vol1_2426,primary,4434292.0,1928,1,Exp,Spe,13.3315068493,"indian rupee",India,"british india",India,BritishWestIndies,"British West Indies","british west india islands",country,Asia,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries"
2599120,AnnualStatementOfTheSeaborneTradeOfBritishIndiaWithTheBritishEmpireAndForeignCountries_192324_Vol1_2122,primary,150.0,1919,1,Imp,Gen,15.0,"indian rupee",India,"british india",India,BritishWestIndies,"British West Indies","british west india islands",country,Asia,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries"
2599234,AnnualStatementOfTheSeaborneTradeOfBritishIndiaWithTheBritishEmpireAndForeignCountries_192324_Vol1_2122,primary,29110.0,1920,1,Imp,Gen,13.333,"indian rupee",India,"british india",India,BritishWestIndies,"British West Indies","british west india islands",country,Asia,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries"
2599349,AnnualStatementOfTheSeaborneTradeOfBritishIndiaWithTheBritishEmpireAndForeignCountries_192324_Vol1_2122,primary,320798.0,1921,1,Imp,Gen,13.333,"indian rupee",India,"british india",India,BritishWestIndies,"British West Indies","british west india islands",country,Asia,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries"
2599465,AnnualStatementOfTheSeaborneTradeOfBritishIndiaWithTheBritishEmpireAndForeignCountries_192324_Vol1_2122,primary,388532.0,1922,1,Imp,Gen,13.333,"indian rupee",India,"british india",India,BritishWestIndies,"British West Indies","british west india islands",country,Asia,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries"
2599580,AnnualStatementOfTheSeaborneTradeOfBritishIndiaWithTheBritishEmpireAndForeignCountries_192324_Vol1_2122,primary,126269.0,1923,1,Imp,Gen,13.333,"indian rupee",India,"british india",India,BritishWestIndies,"British West Indies","british west india islands",country,Asia,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries"
2599702,AnnualStatementOfTheSeaborneTradeOfBritishIndiaWithTheBritishEmpireAndForeignCountries_192324_Vol1_2325,primary,960250.0,1919,1,Exp,Spe,15.0,"indian rupee",India,"british india",India,BritishWestIndies,"British West Indies","british west india islands",country,Asia,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries"
2599839,AnnualStatementOfTheSeaborneTradeOfBritishIndiaWithTheBritishEmpireAndForeignCountries_192324_Vol1_2325,primary,4026680.0,1920,1,Exp,Spe,13.333,"indian rupee",India,"british india",India,BritishWestIndies,"British West Indies","british west india islands",country,Asia,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries"
2599977,AnnualStatementOfTheSeaborneTradeOfBritishIndiaWithTheBritishEmpireAndForeignCountries_192324_Vol1_2325,primary,1838052.0,1921,1,Exp,Spe,13.333,"indian rupee",India,"british india",India,BritishWestIndies,"British West Indies","british west india islands",country,Asia,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries"
2600116,AnnualStatementOfTheSeaborneTradeOfBritishIndiaWithTheBritishEmpireAndForeignCountries_192324_Vol1_2325,primary,4309161.0,1922,1,Exp,Spe,13.333,"indian rupee",India,"british india",India,BritishWestIndies,"British West Indies","british west india islands",country,Asia,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries"
2600254,AnnualStatementOfTheSeaborneTradeOfBritishIndiaWithTheBritishEmpireAndForeignCountries_192324_Vol1_2325,primary,5774704.0,1923,1,Exp,Spe,13.333,"indian rupee",India,"british india",India,BritishWestIndies,"British West Indies","british west india islands",country,Asia,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries"
2600378,AnnualStatementOfTheSeaborneTradeOfBritishIndiaWithTheBritishEmpireAndForeignCountries_191819_Vol2_25,primary,232.0,1914,1,Imp,Gen,1.0,"sterling pound",India,"british india",India,BritishWestIndies,"British West Indies","british west india islands",country,Asia,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries"
2600454,AnnualStatementOfTheSeaborneTradeOfBritishIndiaWithTheBritishEmpireAndForeignCountries_191819_Vol2_25,primary,58.0,1915,1,Imp,Gen,1.0,"sterling pound",India,"british india",India,BritishWestIndies,"British West Indies","british west india islands",country,Asia,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries"
2600529,AnnualStatementOfTheSeaborneTradeOfBritishIndiaWithTheBritishEmpireAndForeignCountries_191819_Vol2_25,primary,241.0,1916,1,Imp,Gen,1.0,"sterling pound",India,"british india",India,BritishWestIndies,"British West Indies","british west india islands",country,Asia,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries"
2600604,AnnualStatementOfTheSeaborneTradeOfBritishIndiaWithTheBritishEmpireAndForeignCountries_191819_Vol2_25,primary,34.0,1917,1,Imp,Gen,1.0,"sterling pound",India,"british india",India,BritishWestIndies,"British West Indies","british west india islands",country,Asia,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries"
2600754,AnnualStatementOfTheSeaborneTradeOfBritishIndiaWithTheBritishEmpireAndForeignCountries_191819_Vol2_1013,primary,121879.0,1914,1,Exp,Spe,1.0,"sterling pound",India,"british india",India,BritishWestIndies,"British West Indies","british west india islands",country,Asia,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries"
2600839,AnnualStatementOfTheSeaborneTradeOfBritishIndiaWithTheBritishEmpireAndForeignCountries_191819_Vol2_1013,primary,98408.0,1915,1,Exp,Spe,1.0,"sterling pound",India,"british india",India,BritishWestIndies,"British West Indies","british west india islands",country,Asia,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries"
2600923,AnnualStatementOfTheSeaborneTradeOfBritishIndiaWithTheBritishEmpireAndForeignCountries_191819_Vol2_1013,primary,135447.0,1916,1,Exp,Spe,1.0,"sterling pound",India,"british india",India,BritishWestIndies,"British West Indies","british west india islands",country,Asia,,colonial_area,America,"United Kingdom",,,,"Annual Statement of the Sea-Borne Trade of British India with the British Empire and Foreign Countries"
